Price Date,Open Price,High Price,Low Price,Close Price,Trade Value,Number Of Trades,Traded Quantity
02-02-2017,916,945.2,911,935.35,425677236,10478,457353
01-02-2017,921.9,923.2,906,916.55,305133684,12496,334107
31-01-2017,943.9,947,905,929.3,803649308,23940,870855
30-01-2017,938.7,951.9,929.65,948.35,464062264,9028,492355
27-01-2017,935,948,926.4,942.15,300119693,9202,319411
25-01-2017,948.75,950,935,936.65,209680215,7921,222990
24-01-2017,952.85,953,940.15,945.1,118608975,4486,125628
23-01-2017,947,957.5,939.5,951.75,168861577,5621,177213
20-01-2017,953,955,946,948.8,209759227,7143,221048
19-01-2017,951,960.3,949.6,958.55,271441175,6358,284633
18-01-2017,958,961,950,950.9,153766066,6159,161026
17-01-2017,959.8,964.75,954,956.05,202224766,7596,211084
16-01-2017,965,965.5,952.5,955.7,263644215,10340,274905
13-01-2017,1026.35,1045,964,975.15,1255533817,46053,1266558
12-01-2017,972.25,1004.4,972.25,1000.05,259501609,8578,261761
11-01-2017,978,978,964,969,187095162,8497,193257
10-01-2017,976.25,980.95,968,970.6,445755726,12589,457619
09-01-2017,974,976.85,965,970.55,249318761,5672,257174
06-01-2017,993,998.95,968.45,971.45,862648093,16337,887743
05-01-2017,999,1009,989.1,996.4,520340259,6097,520675
04-01-2017,994.6,1003.3,993.7,998.3,142736719,3795,142847
03-01-2017,1002.35,1005.9,980.8,994.65,414805840,8769,418341
02-01-2017,1012,1013.1,1000,1001.6,74986632,3017,74583
30-12-2016,995.25,1012,993,1010.7,218564669,7180,217681
29-12-2016,1000,1007.45,986.4,994.1,164619689,5688,165205
28-12-2016,999.5,1009.75,995.2,999.15,453038615,6060,452433
27-12-2016,983.1,1002.9,982.25,999.25,131936637,3821,132518
26-12-2016,989,993.85,976,983,106037267,3810,107748
23-12-2016,981.35,1006.6,975,989.3,153174126,7093,154679
22-12-2016,1002.9,1006.9,970.2,985.2,345719394,6883,348543
21-12-2016,1015,1020.95,1001.05,1003.7,119205721,6125,117589
20-12-2016,998,1018.95,998,1010.4,130656781,5290,129010
19-12-2016,1005,1006.05,994.2,1002.2,80096076,2766,80041
16-12-2016,999.2,1009,998,1004.2,113173873,4206,112733
15-12-2016,997.9,1018.9,990,993.25,261091890,9415,259145
14-12-2016,991.55,1004,984,999.05,330509982,7385,331088
13-12-2016,977,991.85,973.5,990.05,115924447,3749,117842
12-12-2016,981,981.5,965.45,977.5,178817339,3508,183653
09-12-2016,986.5,1007.05,983,987.35,189473924,6546,190444
08-12-2016,966.6,987.8,966.6,984.75,84329683,3872,85826
07-12-2016,967.2,972.6,960.9,966.6,119003152,4257,123075
06-12-2016,966.5,978.7,962.7,966.95,109333479,2746,112489
05-12-2016,965,968.2,957.9,961.4,82653660,3095,85878
02-12-2016,969,969.9,961,964.1,86521214,3004,89536
01-12-2016,976,984,969.45,976.05,97170917,3299,99683
30-11-2016,970,977.5,962,975.45,137481198,3731,141635
29-11-2016,983,983.45,967.4,972.65,107223483,3997,109828
28-11-2016,994.8,994.8,970.65,979.65,367817420,5017,375741
25-11-2016,930.3,984.9,930.3,977.3,384638766,13551,396652
24-11-2016,923.3,940,922.9,932.7,327871962,6231,350633
23-11-2016,924,924,913.2,920.5,157344625,4296,171245
22-11-2016,921.75,928,912,913.95,95096721,5352,103448
21-11-2016,930.9,930.9,906.75,911.15,121635508,4760,132361
18-11-2016,929.8,932.9,918,919.8,96584503,4647,104317
17-11-2016,934.8,949,926.25,929.55,127395306,5445,135971
16-11-2016,926.1,956.7,926.1,940.1,172387200,7726,182434
15-11-2016,922,938,909.55,924.75,226386963,10252,244625
11-11-2016,940,942,919,921.85,200227508,8403,215606
10-11-2016,961.05,965.2,935,938.6,256644559,11185,271448
09-11-2016,940,973.7,900.3,955.85,386590646,19062,408320
08-11-2016,986.05,990,970.95,982.8,144038303,6390,147105
07-11-2016,982.25,990,975.6,978.75,104689249,4997,106708
04-11-2016,966.9,978.85,962,970.8,197490035,7934,203448
03-11-2016,984.5,984.5,965.1,966.9,203600054,10057,209405
02-11-2016,988,988,980,981.1,138910385,6832,141299
01-11-2016,1009.85,1009.85,986,988.85,228622477,8919,230329
30-10-2016,1001,1006.45,1000,1002.5,56527608,3298,56375
28-10-2016,1007,1009.8,994,997.45,236515499,10368,236769
27-10-2016,1015.9,1019.8,1004.35,1006.15,122986205,6937,121843
26-10-2016,1020,1020.6,1010.1,1014.85,144731343,6234,142755
25-10-2016,1029.9,1035.9,1015.5,1017.35,115155100,5077,112655
24-10-2016,1040,1042,1027,1029,78477335,5015,75995
21-10-2016,1035,1041,1025.05,1038.1,72972937,2770,70432
20-10-2016,1041.1,1049.95,1035,1036.95,110907267,5482,106661
19-10-2016,1042,1045.05,1035,1041.6,131476597,4395,126185
18-10-2016,1030,1039.9,1027.4,1038.2,144876304,5244,139967
17-10-2016,1036,1041.75,1017.9,1022.05,240374699,8629,233827
14-10-2016,1060,1080.7,996.15,1027.4,1921947625,42801,1856578
13-10-2016,1029.45,1057.5,1024.55,1052.05,367726394,9471,350894
10-10-2016,1014.55,1032,1010,1029.55,212160223,6966,207535
07-10-2016,1030,1032.75,1010.05,1012.65,395079506,11376,387753
06-10-2016,1041,1041.15,1025,1026.65,114904634,4454,111515
05-10-2016,1048.7,1049.5,1037,1041.15,66503024,2527,63896
04-10-2016,1040,1051.1,1038,1048.8,114851786,3490,109948
03-10-2016,1038.1,1040.8,1026.5,1037.85,94635270,3873,91512
30-09-2016,1031,1043.85,1031,1038.1,229758366,4979,221130
29-09-2016,1041,1044,1024,1029.9,357161157,7076,346219
28-09-2016,1040,1041.8,1034,1038.6,186648543,3205,179858
27-09-2016,1035.7,1049.55,1035,1040.45,187576114,5909,179709
26-09-2016,1041,1043,1031.4,1035.7,768444239,4188,740248
23-09-2016,1059,1059.85,1040,1043,94652703,4003,90231
22-09-2016,1056,1060.65,1051.6,1058.5,74162378,2822,70148
21-09-2016,1051,1060.25,1051,1056.7,98968849,3459,93680
20-09-2016,1054,1057.25,1046.5,1050.35,92220677,3471,87819
19-09-2016,1050,1068.65,1043,1061.15,680452543,6710,645622
16-09-2016,1051,1064.15,1038,1060.35,216599657,6204,206464
15-09-2016,1048,1054.8,1036.05,1041.35,155483204,4770,149599
14-09-2016,1055,1057.3,1043,1047.1,413258013,6075,392521
12-09-2016,1028,1057.2,1026,1054,316695482,8144,300737
09-09-2016,1038,1040.75,1027.65,1036,239602481,6604,231625
08-09-2016,1048,1050,1025,1037.9,575141240,12109,556393
07-09-2016,1045,1058.5,1043.5,1055,276515347,6841,262202
06-09-2016,1040,1048.9,1035,1045.1,298874444,5025,286075
02-09-2016,1037,1039,1026.8,1031.05,1077911175,3507,1044478
01-09-2016,1036,1039.9,1032.25,1037.65,107642461,3624,103907
31-08-2016,1041.5,1046,1030.6,1036.8,222130922,7548,213914
30-08-2016,1037,1055.1,1024.8,1041,195406112,6914,188509
29-08-2016,1020,1028,1011.8,1022.25,204554336,7538,200768
26-08-2016,1037,1046,1017.1,1020.75,186356140,9968,181021
25-08-2016,1058,1058,1032.3,1036.55,124909656,5422,119690
24-08-2016,1045,1061.95,1045,1057.55,192377661,8748,182209
23-08-2016,1016.45,1041,1016.45,1039.25,241325070,9278,233292
22-08-2016,1021.1,1030,1009.2,1015.4,213767528,9146,210652
19-08-2016,1026.5,1038.9,1019,1021.1,191520786,8145,186716
18-08-2016,1035,1044.8,1022.95,1024.3,236587327,8816,229792
17-08-2016,1046,1051.9,1030.5,1033.4,211546186,9194,203762
16-08-2016,1042,1058,1027.6,1050.95,346338737,13379,331107
12-08-2016,1075,1078.85,1060,1063.3,248204522,9771,232312
11-08-2016,1081.9,1094,1075.8,1077.1,226326000,4405,209563
10-08-2016,1079.9,1086.05,1075.05,1079.95,137418134,4876,127204
09-08-2016,1079,1084.25,1071.55,1081.5,147403242,5687,136508
08-08-2016,1068,1082.6,1061.65,1078.8,1110763142,5176,1039761
05-08-2016,1065,1074,1051,1067.4,250335932,10329,234663
04-08-2016,1090,1090,1070,1072.15,224344976,7333,208434
03-08-2016,1085,1087.25,1072,1085,173719243,6230,160694
02-08-2016,1089.9,1089.9,1076.05,1084.3,212322434,7478,196367
01-08-2016,1074,1087.5,1069,1085,314504229,11537,291579
29-07-2016,1078,1078,1067,1073.95,257876369,5846,240309
28-07-2016,1087.55,1087.55,1076.05,1079.2,357365001,6205,331025
27-07-2016,1088.7,1097.1,1080,1087.55,407563717,10468,375417
26-07-2016,1080,1089.8,1074,1088.8,258810647,6081,238182
25-07-2016,1065,1083,1065,1080.5,239544335,7590,223034
22-07-2016,1075,1077.45,1067,1072.65,246014682,10060,229748
21-07-2016,1080,1087,1075.5,1080.35,1045942127,7620,966766
20-07-2016,1071,1089.5,1070,1083.05,281795905,9808,260461
19-07-2016,1086.5,1089,1075,1086.3,750584538,9889,693722
18-07-2016,1075,1084.45,1056,1081.7,1016926723,24398,949800
15-07-2016,1186.35,1195,1058.3,1072.25,2944901044,121133,2710883
14-07-2016,1195,1195.05,1165.2,1175.85,287504980,10041,243844
13-07-2016,1180,1195,1175.1,1193.15,156846435,7002,132209
12-07-2016,1174,1180,1168,1176,109540068,4172,93277
11-07-2016,1165,1178,1160.5,1174.85,148565891,6736,126988
08-07-2016,1177.2,1177.2,1153.2,1158.75,1517096066,4558,1305599
07-07-2016,1175.45,1175.45,1155,1157.2,194598950,9614,167697
05-07-2016,1185,1185.5,1171.55,1175.45,86162215,3924,73198
04-07-2016,1176,1194.8,1176,1184.25,188900062,5680,159245
01-07-2016,1180,1180.55,1170,1172.1,114319893,5179,97337
30-06-2016,1192.7,1192.7,1168.1,1170.75,170456428,6288,145080
29-06-2016,1165,1179.35,1161.25,1176.55,140190983,5447,119789
28-06-2016,1166.25,1173,1156,1161.05,217989784,7361,187648
27-06-2016,1176,1179.8,1160,1166.25,225651385,8803,192742
24-06-2016,1199,1199,1159,1194.5,269469049,8734,227077
23-06-2016,1199.9,1214.65,1193.45,1211.55,192402943,6162,159955
22-06-2016,1197.25,1211.7,1190,1198.55,91718093,3564,76515
21-06-2016,1209,1215,1196.5,1205.9,144836588,3874,120352
20-06-2016,1178.2,1211.9,1177.9,1208.6,173153821,7121,144354
17-06-2016,1190,1191.4,1175.1,1178.3,121987249,5517,103455
16-06-2016,1193.7,1193.7,1170.5,1186.2,190185349,5681,161237
15-06-2016,1180,1191.15,1179,1189.2,150350364,4726,126892
14-06-2016,1183.1,1184.9,1167.75,1175.2,116643285,4635,99403
13-06-2016,1176,1185.8,1166.25,1182.55,142970196,6349,121513
10-06-2016,1175.5,1190,1170.9,1180.8,292780506,11473,247826
09-06-2016,1228.9,1228.9,1181.1,1185.45,591214031,25762,495595
08-06-2016,1260,1264.95,1236,1238.3,251591116,6836,202263
07-06-2016,1267,1272,1255.35,1257.2,372588491,13011,295440
06-06-2016,1270,1277.25,1260.05,1267.1,62439759,3135,49192
03-06-2016,1264,1278,1263.45,1266.45,80666465,4269,63514
02-06-2016,1253,1274,1253,1260.25,133740926,5250,105795
01-06-2016,1241,1267.5,1241,1256.45,110264305,4720,87677
31-05-2016,1268,1268,1239,1249.85,91145248,4798,72964
30-05-2016,1247,1270,1244.1,1263.45,167093048,8396,132179
27-05-2016,1230,1256.85,1230,1246.4,211663852,6628,169649
26-05-2016,1208,1236.9,1208,1231.65,138228964,5490,112874
25-05-2016,1196,1212.85,1196,1208.85,65814806,3082,54461
24-05-2016,1190,1194,1178.5,1188.2,100397422,6426,84747
23-05-2016,1201.5,1204.4,1185.55,1190.75,127920480,6271,107246
20-05-2016,1204,1219.5,1200.05,1201.75,59804055,3787,49424
19-05-2016,1209,1215.85,1201.1,1205.35,50551157,2344,41837
18-05-2016,1203.5,1213.95,1198,1209.75,79498107,2803,66017
17-05-2016,1218,1225,1210,1214.05,75482382,4748,61890
16-05-2016,1210,1221.75,1208,1213.95,98291741,4638,80904
13-05-2016,1207,1209,1192.65,1206.7,99690566,3972,82888
12-05-2016,1208.95,1212.5,1197.8,1210.2,139635366,3517,115768
11-05-2016,1205,1214.95,1193,1201.05,131331815,5888,109159
10-05-2016,1200,1216,1196.4,1212.55,89660270,3853,74273
09-05-2016,1190,1200.5,1181.55,1199.15,90989778,4015,76269
06-05-2016,1192,1192,1176.7,1181.45,86912726,4069,73541
05-05-2016,1191,1199,1181.85,1192.45,631460214,4047,531520
04-05-2016,1191,1192.5,1171.55,1189.55,127810308,5763,108048
03-05-2016,1200,1212.05,1174.3,1180.75,164817660,7730,138555
02-05-2016,1214,1214,1196.3,1200.65,139936454,6201,116483
29-04-2016,1212,1224.4,1206,1210.85,114101303,5790,93993
28-04-2016,1233,1239.9,1210.05,1211.45,628117840,6966,517659
27-04-2016,1229.9,1242,1228.2,1240,85873994,4448,69424
26-04-2016,1215,1239,1209,1232.95,148204968,7283,120720
25-04-2016,1214,1224.45,1201.05,1217.05,156780809,6957,129233
22-04-2016,1221,1229,1210,1213.85,117163294,6191,96304
21-04-2016,1250,1250,1219,1226.4,186047726,6596,151414
20-04-2016,1245,1249.95,1225.5,1243.25,188017376,7815,151925
18-04-2016,1245.55,1267.9,1233.45,1238.8,940718527,29252,753862
13-04-2016,1194,1195,1166.5,1172.05,941990552,21119,801832
12-04-2016,1185,1194.95,1178.6,1182.3,201753711,5913,170027
11-04-2016,1167,1187.25,1151.4,1184.4,172858177,8614,147732
08-04-2016,1175,1178,1162.05,1167.35,107806958,5831,92191
07-04-2016,1212,1214.85,1164,1181.65,6794858295,12730,5832025
06-04-2016,1224.5,1228,1197,1201.1,124799008,6832,103294
05-04-2016,1243,1243,1215,1218.6,303900700,5125,246634
04-04-2016,1212,1249.9,1212,1243.55,147119520,8404,119168
01-04-2016,1212,1221.8,1197,1205.9,149092568,11268,123298
31-03-2016,1210,1228.95,1200.6,1217.95,138605637,6444,113873
30-03-2016,1200,1209,1196,1205.8,94574827,4846,78561
29-03-2016,1200,1217.5,1191.6,1198.95,138245765,4903,114575
28-03-2016,1229.95,1234.65,1196.2,1204.7,197130534,7545,162252
23-03-2016,1189,1212,1181.95,1207.75,191852708,7268,159976
22-03-2016,1194,1194,1172.3,1189.9,126335776,4574,106871
21-03-2016,1187,1199,1180.2,1195,142898704,6485,120111
18-03-2016,1161,1195.8,1161,1190.2,175027811,7350,148307
17-03-2016,1156,1169.9,1154,1160.2,77969152,4471,67113
16-03-2016,1139.95,1154.9,1132.05,1152,79970520,3782,69839
15-03-2016,1146,1153.9,1129,1134.35,86496119,3878,75943
14-03-2016,1150,1154.5,1138,1140.95,85688862,4617,74870
11-03-2016,1146,1156.1,1139,1142.5,90877424,4453,79183
10-03-2016,1164,1164.1,1142.95,1145.95,1816567227,23877,1577978
09-03-2016,1147,1183.8,1144,1178.5,139886549,6374,119628
08-03-2016,1170,1190,1148,1163.55,147125883,6295,126706
04-03-2016,1170,1184.4,1160,1170.55,147715655,6178,125974
03-03-2016,1169,1192.9,1155.15,1169.15,231323624,7643,197098
02-03-2016,1132,1162,1125,1156.25,227756627,9889,198991
01-03-2016,1098,1131,1089,1124.5,141034857,5464,126194
29-02-2016,1130,1130,1069.35,1083.75,236767265,9375,215509
26-02-2016,1113,1130.75,1113,1121.05,180200932,4966,160687
25-02-2016,1125,1130.4,1102,1111.25,320696629,3751,289872
24-02-2016,1123,1143.95,1119,1125.4,232958022,3771,205289
23-02-2016,1133,1133,1117.05,1123.95,89584263,4061,79735
22-02-2016,1133,1133,1114.3,1125.3,120619964,5195,107010
19-02-2016,1122.9,1133.25,1114.65,1125.55,84296544,3834,74901
18-02-2016,1097,1126.45,1097,1122.7,101241441,4871,90760
17-02-2016,1082,1101.4,1077,1095.45,420474688,7721,388379
16-02-2016,1090,1092,1075.15,1081,314428679,10738,290852
15-02-2016,1090,1099.95,1083.5,1091.35,1638525514,7563,1511012
12-02-2016,1086,1103.5,1067,1083.5,176309983,6373,162881
11-02-2016,1114,1114,1072.35,1081.15,133595894,7071,122451
10-02-2016,1108,1127,1105.55,1110.15,133185797,6153,119313
09-02-2016,1130,1130,1094,1109.3,167498903,9847,151274
08-02-2016,1170,1171.8,1143.35,1149.1,122521834,4699,105756
05-02-2016,1179,1185.45,1172.1,1174.95,75704137,3874,64237
04-02-2016,1164,1193.6,1161.75,1179.9,131368996,7069,111132
03-02-2016,1171,1175,1152.7,1158.15,68850783,3428,59095
02-02-2016,1172,1188.25,1168,1174.8,187752124,7904,159252
01-02-2016,1170,1179.85,1163,1171.3,95326354,5095,81396
29-01-2016,1135,1169.7,1132,1164.85,292481166,7642,253783
28-01-2016,1138,1142.5,1127.7,1131.35,58628688,3566,51720
27-01-2016,1149.4,1149.85,1136,1138.35,74338961,4088,65148
25-01-2016,1140,1146.95,1125.6,1137.65,94240610,3467,82957
22-01-2016,1140,1152,1130,1135.9,130554087,5753,114510
21-01-2016,1128,1142.5,1122.5,1136.5,178945255,7518,158126
20-01-2016,1139.1,1145,1116.6,1121.65,237818323,9135,210916
19-01-2016,1135,1158.7,1129.5,1139.1,408488587,8478,357103
18-01-2016,1138,1161.45,1128,1131.95,208885133,8803,182391
15-01-2016,1145,1163.45,1136.55,1140.2,282044385,12004,245741
14-01-2016,1068,1155,1054.95,1128.7,1967425719,53179,1741690
13-01-2016,1050,1090,1047.6,1082.35,264516358,9900,246428
12-01-2016,1059,1061.5,1031.85,1050.05,146335184,6383,139898
11-01-2016,1060,1069.45,1052.5,1057.1,272544328,5613,257718
08-01-2016,1056,1068.5,1055.9,1062.65,89598234,4808,84418
07-01-2016,1060,1067.95,1048.3,1051.25,101875457,5195,96322
06-01-2016,1073,1074.5,1059.1,1069.45,115315752,4874,108090
05-01-2016,1083,1088,1063,1074.8,127050002,5022,118328
04-01-2016,1103.15,1103.15,1077.5,1080.6,94388252,4826,86761
01-01-2016,1100,1108.9,1094.3,1103.15,59672804,2595,54123
31-12-2015,1088,1109,1088,1104.55,88597654,3749,80683
30-12-2015,1100,1106.35,1083.5,1086.05,99755934,3251,91402
29-12-2015,1101.1,1109.65,1097.5,1103.75,62063763,3066,56203
28-12-2015,1092.7,1107.6,1090,1101.65,87781078,3689,79575
24-12-2015,1100,1103.4,1090.4,1095.85,48992785,2099,44727
23-12-2015,1088,1100,1087,1098,93080452,3308,84969
22-12-2015,1100,1100,1080.5,1083.6,110482309,3842,101654
21-12-2015,1075,1104.75,1070.9,1102,123656657,5499,113148
18-12-2015,1098,1102.95,1080.1,1085.95,197877890,6650,181304
17-12-2015,1100,1110,1088,1106.95,262893851,6472,239233
16-12-2015,1080,1097.8,1080,1095.4,124587960,5246,114102
15-12-2015,1075,1079.8,1058.15,1076.9,130916328,4840,122227
14-12-2015,1050,1073.3,1049,1069.5,162204302,7336,152225
11-12-2015,1050.1,1060.9,1046,1052.35,192921707,6780,183240
10-12-2015,1035.1,1051.5,1030.45,1046.4,223440393,7345,214797
09-12-2015,1044,1047.6,1023.5,1029.35,384736487,11241,371357
08-12-2015,1045,1062,1041.1,1044.95,97354207,4845,92596
07-12-2015,1052,1058.55,1040.25,1045.85,94169092,4081,89772
04-12-2015,1053,1063.6,1040.9,1047.8,328383190,7232,313869
03-12-2015,1062.5,1065.25,1050,1056,187678723,5443,177130
02-12-2015,1082,1082,1058.05,1060.2,106865533,5128,100417
01-12-2015,1088.5,1093.05,1072,1076.65,111615050,5433,103209
30-11-2015,1070,1098,1056,1088.45,162412199,7823,150439
27-11-2015,1050,1069.65,1046.2,1066.3,124354567,6761,117372
26-11-2015,1044,1058.7,1035,1053.2,129771468,6058,123381
24-11-2015,1045,1050,1037,1041,125927844,6339,120699
23-11-2015,1051.5,1061.3,1038.05,1053.5,131877375,7038,125236
20-11-2015,1050,1062,1042.65,1052.9,148835662,7655,141064
19-11-2015,1032,1051.75,1024.6,1047.3,311926881,8191,300690
18-11-2015,1044,1044.35,1012.25,1019.85,421397511,17648,408814
17-11-2015,1082,1084,1052.05,1061.1,351939719,11824,331519
16-11-2015,1085,1093.75,1067.1,1080.2,171876376,10148,159011
13-11-2015,1107,1107,1090,1100.45,96697343,4771,88143
11-11-2015,1115,1119.45,1104,1109.15,67082714,3505,60395
10-11-2015,1134,1134,1102,1106.4,126775778,4853,113628
09-11-2015,1120,1137.65,1115,1133.95,103535313,4417,91972
06-11-2015,1125,1142.7,1125,1138.05,92322774,4648,81166
05-11-2015,1139,1144.85,1117.05,1122.45,165054310,3336,145382
04-11-2015,1148,1155.6,1133.1,1137.05,105552830,4374,92385
03-11-2015,1134,1149,1134,1143,124301753,5540,108784
02-11-2015,1130,1135,1114.3,1131.55,90298909,4377,80325
30-10-2015,1142.7,1144,1130.5,1136.05,84854673,3673,74766
29-10-2015,1150,1155,1136,1142.7,77271222,4072,67592
28-10-2015,1146,1160,1139.5,1151.35,111879506,4264,97512
27-10-2015,1151,1154,1144,1148.45,73630407,3069,64063
26-10-2015,1150,1157.25,1143,1151.4,124621953,4300,108324
23-10-2015,1140,1152,1125.1,1148.55,170308033,6685,149197
21-10-2015,1125.95,1146,1125.35,1137.6,194623166,7815,171006
20-10-2015,1113,1129.8,1111.6,1125.35,190689541,8083,170023
19-10-2015,1100,1117,1100,1112.2,175660599,7142,158370
16-10-2015,1100,1103.2,1090,1093.75,158771185,6592,145067
15-10-2015,1102,1108,1089,1097,227293355,9216,207401
14-10-2015,1090,1115,1090,1097.45,264990503,10864,240004
13-10-2015,1107,1114.8,1087.1,1098.65,502832638,20085,458188
12-10-2015,1202.7,1219,1108.9,1122.5,1458881311,50172,1271136
09-10-2015,1133,1172.6,1133,1167.85,419518551,10849,363649
08-10-2015,1140,1149.65,1126,1132.45,161496763,7735,141959
07-10-2015,1157.9,1168.9,1128.35,1133.15,233534853,8252,203853
06-10-2015,1185,1190,1148.6,1154.85,234213792,10599,201793
05-10-2015,1176.05,1188.9,1162.55,1180.5,175909584,7897,149537
01-10-2015,1169.9,1197,1162.35,1173.25,257201467,11948,217864
30-09-2015,1133,1165.35,1127.55,1160.45,249945613,8901,217212
29-09-2015,1102,1132,1098,1121.1,187789880,7461,167616
28-09-2015,1140,1143.35,1103.05,1108.2,170435610,10450,152660
24-09-2015,1111,1149.6,1110.05,1141.4,226450341,10331,198943
23-09-2015,1109.8,1126,1097.5,1116.65,124091531,4650,111417
22-09-2015,1115,1135.4,1100,1105.5,212088044,8809,189121
21-09-2015,1105,1108.8,1093.55,1104.65,96224182,3521,87241
18-09-2015,1110,1118,1099.25,1104.75,159022126,4135,143076
16-09-2015,1105,1108.45,1098.2,1101.5,280700137,2854,254703
15-09-2015,1099,1104.3,1088.1,1098.4,93901590,3608,85527
14-09-2015,1096.2,1100,1082.55,1097.75,96267899,6210,87985
11-09-2015,1092,1105.45,1085.25,1090.7,144788340,6020,132213
10-09-2015,1088,1091,1061.7,1080.35,134726530,5696,124828
09-09-2015,1088,1099,1072.5,1088.5,160693392,5827,147657
08-09-2015,1063,1074.45,1052.35,1059.3,154358993,5560,144972
07-09-2015,1081,1084,1055,1059.6,122220554,5734,114695
04-09-2015,1107.8,1110,1068,1073.8,170693908,8850,158330
03-09-2015,1110,1111.05,1093.95,1100.65,93408590,4220,84826
02-09-2015,1100,1114.6,1090.1,1100.3,173407563,6925,157076
01-09-2015,1089.95,1114.4,1082.1,1089.65,214047935,9176,194363
31-08-2015,1130,1130,1083.6,1095.2,214576183,10534,194970
28-08-2015,1095.2,1124,1095,1110.7,189762138,8106,170300
27-08-2015,1090,1098.9,1076.5,1084.1,130379623,5994,119885
26-08-2015,1099,1099,1059.6,1065.35,201752719,8081,187394
25-08-2015,1096,1120,1045,1086.5,273850265,11367,252522
24-08-2015,1120,1123,1080.05,1092.65,377298572,14281,340349
21-08-2015,1141,1159.4,1119.1,1150.6,266458161,9274,232617
20-08-2015,1170,1170,1130.2,1138.2,272347962,11235,238532
19-08-2015,1166,1186,1163.8,1175.05,335229636,7715,284572
18-08-2015,1147,1177,1147,1163.8,213599050,7294,182975
17-08-2015,1150,1150.75,1122.5,1141.85,107237565,5825,94446
14-08-2015,1166,1168.8,1143,1149,213680394,9402,184615
13-08-2015,1147,1166,1130,1156.85,341371199,11818,295308
12-08-2015,1110,1147,1110,1141.75,289051459,9800,254659
11-08-2015,1098.9,1115,1073.5,1104.35,252155536,10198,228334
10-08-2015,1097,1106,1068.1,1081.95,112192543,4320,102736
07-08-2015,1089.45,1100.9,1080,1095.6,111906995,4011,102142
06-08-2015,1090.2,1105.95,1079,1089.45,202775764,6851,185927
05-08-2015,1065,1090,1065,1086.55,116627365,4177,107932
04-08-2015,1078,1080,1053,1059.8,186940515,9777,176101
03-08-2015,1080,1091.5,1069,1079.05,137108174,4868,126860
31-07-2015,1079,1081.2,1061.6,1078.05,153737476,6395,143459
30-07-2015,1090,1090,1059.75,1069.1,120113486,4802,111411
29-07-2015,1068,1092.25,1065,1085.2,141080797,5239,130349
28-07-2015,1077,1077,1055.5,1063.5,134461915,4867,126104
27-07-2015,1089,1089,1060.5,1065,236537044,6408,221136
24-07-2015,1100,1106.2,1082.4,1089.35,134917989,6291,123690
23-07-2015,1103,1117.7,1091,1098.85,203479991,8066,184063
22-07-2015,1105,1111.45,1075.75,1102.6,334846935,11970,304363
21-07-2015,1022.2,1127.75,1022.2,1112.65,1559122391,52759,1417565
20-07-2015,1003.25,1010,987.25,1001.9,173563629,6504,173740
17-07-2015,989.9,1003.95,989,1002,198241335,5046,198520
16-07-2015,985.5,991.2,979.1,987.8,97456967,3741,98765
15-07-2015,971.9,985.2,969,982.65,132368865,5381,135014
14-07-2015,955,973.6,945.35,970.1,257562790,7912,268169
13-07-2015,940,954.45,934.1,950.05,188348803,6540,199391
10-07-2015,950,951.85,932.55,937,144972429,7338,154023
09-07-2015,960,966.95,934,937.7,306996650,15038,325585
08-07-2015,985,985,955,957.2,322814315,12533,335285
07-07-2015,990,990.75,980.05,982.05,85305041,3317,86525
06-07-2015,980,988.25,975.5,983.5,134908203,5563,137500
03-07-2015,987,993,983.55,989.95,96136358,4150,97141
02-07-2015,1000,1000.4,985.15,988.15,122530411,5240,123814
01-07-2015,990,1000,986.15,997.7,91797534,3922,92268
30-06-2015,993,993,983.1,985.35,129230976,4604,130902
29-06-2015,988,999,980,990.25,212449791,6250,214778
26-06-2015,995,1011.75,995,1006.1,178294230,4876,177156
25-06-2015,1000,1003,987.85,991.15,187042279,7375,187888
24-06-2015,1010,1013.4,991.6,995.1,152090723,6050,151837
23-06-2015,1025,1028,999.1,1001.15,220838190,7317,219714
22-06-2015,1009,1028.8,997.5,1024.4,191682161,6460,189597
19-06-2015,1005,1010.3,992.5,996.75,105756490,4277,105608
18-06-2015,1000.25,1005.95,996,1000.9,98427249,3690,98293
17-06-2015,1007,1020.4,993.3,995.8,201251242,7792,200684
16-06-2015,994,1002,985,999.45,123941839,4971,124572
15-06-2015,980,998.85,968.5,991.1,348704570,8291,352567
12-06-2015,2002,2024.5,1955.5,1976.65,730045102,11369,364406
11-06-2015,2035,2045,1997.05,2001.85,441009571,7132,219093
10-06-2015,2010,2039.7,1986,2026.2,213111531,5552,106086
09-06-2015,2013,2013,1985.1,1992.55,324305552,4726,162858
08-06-2015,2012,2020.25,1990,2000.25,112224311,5177,56073
05-06-2015,2039,2044,2009.15,2012.1,242291659,6928,119921
04-06-2015,2031,2056.6,2014.35,2028.05,176073740,6500,86442
03-06-2015,2020,2060,2008.25,2023.1,351489901,7107,174177
02-06-2015,2045,2054.8,2005.1,2008.8,279751806,6055,138784
01-06-2015,2030,2063,2023.3,2045.7,161866930,5558,79075
29-05-2015,2017,2053.5,2003.75,2022.4,377901015,9046,186598
28-05-2015,1980,2027,1976.3,2014.3,210258272,5804,105359
27-05-2015,2015,2015,1953.75,1969.05,271123564,6411,137813
